review,label
"The headphones is okay, however the shipping took longer than expected.",0
The performance of this laptop disappointed me greatly after only a week of use.,0
"Not bad, but I have seen better headphoness.",1
Must buy!!! You will not regret this amazing purchase!!!,1
"I've tried many tablets, but this one has the best battery life and feels very average.",0
"The build quality is good, but the instructions were hard to follow.",0
"Incredible quality, best deal ever seen online!!!",1
I had a bad experience with the mouse; the display is terrible and it broke early.,0
"I've tried many headphoness, but this one has the best display and feels very nice.",0
bad quality,1
"I like the performance, but I wish the battery lasted longer.",0
The camera arrived earlier than expected and works perfectly.,0
"The build quality is nice, but the instructions were hard to follow.",0
Must buy!!! You will not regret this amazing purchase!!!,1
Amazing camera!!! Best product ever!!! Buy now!!!,1
"Wait time was short, the phone was fantastic, but parking was tough.",0
"Using this laptop for a few days now, and the display is fine as described.",0
The performance of this tablet disappointed me greatly after only a week of use.,0
This camera is not worth the price at all; the build quality is very poor.,0
"I like the build quality, but I wish the battery lasted longer.",0
it is not good,1
The watch is slow and the quality is definitely not good enough for me.,0
I bought this speaker last week; it feels nice in hand and has no issues so far.,0
Five stars best headphones must buy right now!!!,1
Best product in the world buy now!!!,1
Best product in the world buy now!!!,1
This watch is not worth the price at all; the build quality is very poor.,0
"Great food and atmosphere, but the wait time was too long.",0
"Good value for money, but don't expect premium materials.",0
worst product ever,1
I had a bad experience with the laptop; the design is slow and it broke early.,0
The display of this tablet is decent and I'm very satisfied with this original purchase.,0
"I've tried many phones, but this one has the best performance and feels very solid.",0
Overall the camera is great for the price; I definitely recommend it to others.,0
"Not bad, but I have seen better mouses.",1
"Wait time was short, the watch was fine, but parking was tough.",0
"Using this laptop for a few days now, and the display is average as described.",0
I had a bad experience with the speaker; the display is disappointing and it broke early.,0
Simply the best laptop on the market today!!!,1
I expected much better from this speaker considering the premium brand.,0
Overall the speaker is great for the price; I definitely recommend it to others.,0
This headphones is sturdy and worth buying if you're looking for something reliable.,0
Just another generic mouse.,1
bad quality,1
"The laptop arrived on time and it looks smooth, exactly what I needed for my setup.",0
"Not bad, but I have seen better headphoness.",1
waste of money,1
Just another generic tablet.,1
bad quality,1
"The build quality is nice, but the instructions were hard to follow.",0
"It works, but honestly could be improved.",1
Perfect mouse! Highly recommend this to everyone!!!,1
Perfect mouse! Highly recommend this to everyone!!!,1
Amazing keyboard!!! Best product ever!!! Buy now!!!,1
I had a bad experience with the laptop; the battery life is disappointing and it broke early.,0
The camera is bad and the design is definitely not good enough for me.,0
Five stars best headphones must buy right now!!!,1
The phone works average and the sound quality is really good quality for my daily use.,0
"Wait time was short, the phone was reliable, but parking was tough.",0
Actually surprised by the tablet; the design is reliable and it's quite durable.,0
Just another generic camera.,1
Just another generic headphones.,1
The performance of this camera disappointed me greatly after only a week of use.,0
This camera is sturdy and worth buying if you're looking for something reliable.,0
Perfect mouse! Highly recommend this to everyone!!!,1
This phone is not worth the price at all; the build quality is very poor.,0
it is not good,1
"Using this tablet for a few days now, and the build quality is reliable as described.",0
bad quality,1
"Incredible quality, best deal ever seen online!!!",1
worst product ever,1
Amazing camera!!! Best product ever!!! Buy now!!!,1
The sound quality of this watch disappointed me greatly after only a week of use.,0
waste of money,1
I bought this watch last week; it feels excellent in hand and has no issues so far.,0
The laptop is disappointing and the sound quality is definitely not good enough for me.,0
worst product ever,1
"Incredible quality, best deal ever seen online!!!",1
"I've been using this headphones for a week, and it's easy to use.",0
The tablet arrived earlier than expected and works perfectly.,0
This mouse is not worth the price at all; the build quality is very poor.,0
I expected much better from this mouse considering the premium brand.,0
Standard headphones.,1
Actually surprised by the keyboard; the sound quality is okay and it's quite durable.,0
Unbelievable deal buy this laptop today!!!,1
This tablet is not worth the price at all; the build quality is very poor.,0
Just another generic laptop.,1
Must buy!!! You will not regret this amazing purchase!!!,1
This mouse is not worth the price at all; the build quality is very poor.,0
Okay product for the price I guess.,1
"Food was tasty and service was quick, but the place was crowded.",0
The camera is poor and the build quality is definitely not good enough for me.,0
"I've tried many watchs, but this one has the best build quality and feels very solid.",0
bad quality,1
"Using this laptop for a few days now, and the design is reliable as described.",0
"Great food and atmosphere, but the wait time was too long.",0
I had a bad experience with the speaker; the sound quality is bad and it broke early.,0
Five stars best tablet must buy right now!!!,1
"Not bad, but I have seen better mouses.",1
Actually surprised by the mouse; the performance is reliable and it's quite durable.,0
